CustomerID,Age,Gender,Income,Location,MaritalStatus,PolicyID,PolicyType,Premium,CoverageDetails,IssuanceDate,ExpiryDate,ClaimAmount,ClaimType,ClaimDate,InteractionType,InteractionDate,ResponseTime,RenewalStatus,RenewalDate,RenewalPremium
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,936.383,Theft,2025-02-13,Website,2025-02-09,,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,936.383,Theft,2025-02-13,Mobile App,2025-02-20,51,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,936.383,Theft,2025-02-13,Website,2025-06-25,58,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,936.383,Theft,2025-02-13,Website,2025-05-22,24,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,936.383,Theft,2025-02-13,Call Center,2025-03-25,14,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,1415.25,Accident,2025-05-24,Website,2025-02-09,,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,1415.25,Accident,2025-05-24,Mobile App,2025-02-20,51,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,1415.25,Accident,2025-05-24,Website,2025-06-25,58,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,1415.25,Accident,2025-05-24,Website,2025-05-22,24,Not Renewed,2025-06-14,164.616
1404,,Female,,Owenborough,Married,1404,Auto,941.954,Sit option appear everything movie smile through miss. Owner pass state religious wear suggest agency. Central fight knowledge culture issue share body.,2022-05-25,2021-06-04,1415.25,Accident,2025-05-24,Call Center,2025-03-25,14,Not Renewed,2025-06-14,164.616
1405,75,Female,109706.0,New Michellehaven,Divorced,1405,Auto,355.082,"Arrive stay stay speech.
Stuff yes road always item talk voice strong.
Buy feel billion position city east painting. Home phone similar sense exist small tell.",2022-07-10,2020-09-04,,,,Website,2025-01-18,40,Renewed,2025-06-11,565.749
1405,75,Female,109706.0,New Michellehaven,Divorced,1405,Auto,355.082,"Arrive stay stay speech.
Stuff yes road always item talk voice strong.
Buy feel billion position city east painting. Home phone similar sense exist small tell.",2022-07-10,2020-09-04,,,,Mobile App,2025-03-03,55,Renewed,2025-06-11,565.749
1405,75,Female,109706.0,New Michellehaven,Divorced,1405,Auto,355.082,"Arrive stay stay speech.
Stuff yes road always item talk voice strong.
Buy feel billion position city east painting. Home phone similar sense exist small tell.",2022-07-10,2020-09-04,,,,Call Center,2025-03-25,,Renewed,2025-06-11,565.749
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,971.493,Accident,2025-02-09,Call Center,2025-07-11,39,Not Renewed,2025-04-27,696.39
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,971.493,Accident,2025-02-09,,2025-01-28,39,Not Renewed,2025-04-27,696.39
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,971.493,Accident,2025-02-09,Call Center,2025-05-19,26,Not Renewed,2025-04-27,696.39
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,735.47,Health,2025-03-18,Call Center,2025-07-11,39,Not Renewed,2025-04-27,696.39
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,735.47,Health,2025-03-18,,2025-01-28,39,Not Renewed,2025-04-27,696.39
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,735.47,Health,2025-03-18,Call Center,2025-05-19,26,Not Renewed,2025-04-27,696.39
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,1012.33,Fire,2025-03-25,Call Center,2025-07-11,39,Not Renewed,2025-04-27,696.39
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,1012.33,Fire,2025-03-25,,2025-01-28,39,Not Renewed,2025-04-27,696.39
1406,,,132653.0,Aguilarchester,Single,1406,Home,640.273,"Team sometimes law seat religious region administration figure.
For family doctor. Say individual seem make film within.
Respond notice daughter. Clear recent subject action if realize prove glass.",2020-10-16,2024-11-27,1012.33,Fire,2025-03-25,Call Center,2025-05-19,26,Not Renewed,2025-04-27,696.39
1407,,Female,,,,1407,Life,347.105,Key but board least sell production security. Page their even notice.,2020-12-10,2021-08-14,1270.52,Accident,2025-01-20,Website,2025-06-06,19,Pending,2025-07-07,713.108
1407,,Female,,,,1407,Life,347.105,Key but board least sell production security. Page their even notice.,2020-12-10,2021-08-14,1270.52,Accident,2025-01-20,Website,2025-02-08,,Pending,2025-07-07,713.108
1407,,Female,,,,1407,Life,347.105,Key but board least sell production security. Page their even notice.,2020-12-10,2021-08-14,1270.52,Accident,2025-01-20,Call Center,2025-07-23,19,Pending,2025-07-07,713.108
1408,22,Female,,West Cherylborough,Single,1408,Auto,213.998,"Strong arrive subject spend care middle. Since ok space reveal somebody first.
Decision time drive then type stop example.",2023-07-26,2023-12-13,598.306,Theft,2025-03-25,Call Center,2025-01-31,32,Pending,2025-07-21,965.424
1408,22,Female,,West Cherylborough,Single,1408,Auto,213.998,"Strong arrive subject spend care middle. Since ok space reveal somebody first.
Decision time drive then type stop example.",2023-07-26,2023-12-13,641.604,Health,2025-04-21,Call Center,2025-01-31,32,Pending,2025-07-21,965.424
1408,22,Female,,West Cherylborough,Single,1408,Auto,213.998,"Strong arrive subject spend care middle. Since ok space reveal somebody first.
Decision time drive then type stop example.",2023-07-26,2023-12-13,1333.11,Accident,2025-05-26,Call Center,2025-01-31,32,Pending,2025-07-21,965.424
1409,52,Male,61482.8,Michaelshire,Married,1409,Business,336.622,"Off section growth represent peace behavior whatever.
And walk month teacher. Bed sister word including animal. Science however grow represent special door.",2024-08-23,2021-03-12,,,,Call Center,2025-06-30,47,Renewed,2025-06-04,514.341
1409,52,Male,61482.8,Michaelshire,Married,1409,Business,336.622,"Off section growth represent peace behavior whatever.
And walk month teacher. Bed sister word including animal. Science however grow represent special door.",2024-08-23,2021-03-12,,,,Mobile App,2025-03-08,49,Renewed,2025-06-04,514.341
1409,52,Male,61482.8,Michaelshire,Married,1409,Business,336.622,"Off section growth represent peace behavior whatever.
And walk month teacher. Bed sister word including animal. Science however grow represent special door.",2024-08-23,2021-03-12,,,,Mobile App,2025-01-25,59,Renewed,2025-06-04,514.341
1409,52,Male,61482.8,Michaelshire,Married,1409,Business,336.622,"Off section growth represent peace behavior whatever.
And walk month teacher. Bed sister word including animal. Science however grow represent special door.",2024-08-23,2021-03-12,,,,Call Center,2025-06-09,39,Renewed,2025-06-04,514.341
1409,52,Male,61482.8,Michaelshire,Married,1409,Business,336.622,"Off section growth represent peace behavior whatever.
And walk month teacher. Bed sister word including animal. Science however grow represent special door.",2024-08-23,2021-03-12,,,,Mobile App,2025-01-27,42,Renewed,2025-06-04,514.341
1410,,,146547.0,Delgadoborough,,1410,Business,404.702,"Base after wish left behavior life. Account consider government. Go participant huge suggest maybe them.
Yourself rest with age product music. Admit less red western.
Enough then list include late.",2022-01-17,2025-04-29,727.894,Fire,2025-03-17,Website,2025-03-13,42,Not Renewed,2025-04-17,578.096
1410,,,146547.0,Delgadoborough,,1410,Business,404.702,"Base after wish left behavior life. Account consider government. Go participant huge suggest maybe them.
Yourself rest with age product music. Admit less red western.
Enough then list include late.",2022-01-17,2025-04-29,727.894,Fire,2025-03-17,Call Center,2025-03-12,16,Not Renewed,2025-04-17,578.096
1410,,,146547.0,Delgadoborough,,1410,Business,404.702,"Base after wish left behavior life. Account consider government. Go participant huge suggest maybe them.
Yourself rest with age product music. Admit less red western.
Enough then list include late.",2022-01-17,2025-04-29,753.127,Accident,2025-01-11,Website,2025-03-13,42,Not Renewed,2025-04-17,578.096
1410,,,146547.0,Delgadoborough,,1410,Business,404.702,"Base after wish left behavior life. Account consider government. Go participant huge suggest maybe them.
Yourself rest with age product music. Admit less red western.
Enough then list include late.",2022-01-17,2025-04-29,753.127,Accident,2025-01-11,Call Center,2025-03-12,16,Not Renewed,2025-04-17,578.096
1410,,,146547.0,Delgadoborough,,1410,Business,404.702,"Base after wish left behavior life. Account consider government. Go participant huge suggest maybe them.
Yourself rest with age product music. Admit less red western.
Enough then list include late.",2022-01-17,2025-04-29,1174.73,Theft,2025-07-16,Website,2025-03-13,42,Not Renewed,2025-04-17,578.096
1410,,,146547.0,Delgadoborough,,1410,Business,404.702,"Base after wish left behavior life. Account consider government. Go participant huge suggest maybe them.
Yourself rest with age product music. Admit less red western.
Enough then list include late.",2022-01-17,2025-04-29,1174.73,Theft,2025-07-16,Call Center,2025-03-12,16,Not Renewed,2025-04-17,578.096
1411,,Male,66214.6,,Married,1411,Home,259.157,"Group work care necessary. Describe small social dream capital you leader. Theory game charge usually.
Church lay pressure consider each. Cold level in.",2023-01-29,2024-04-24,,,,Call Center,2025-05-10,35,,2025-06-11,434.41
1412,,,92815.4,Leemouth,Divorced,1412,Business,854.034,Smile begin minute plan. Spend because challenge west cut seat. National industry detail ago. Claim let whose continue real country.,2024-02-01,2021-02-11,1469.78,Fire,2025-01-31,Mobile App,2025-07-17,36,Not Renewed,2025-05-18,731.646
1412,,,92815.4,Leemouth,Divorced,1412,Business,854.034,Smile begin minute plan. Spend because challenge west cut seat. National industry detail ago. Claim let whose continue real country.,2024-02-01,2021-02-11,1469.78,Fire,2025-01-31,,2025-02-14,,Not Renewed,2025-05-18,731.646
1412,,,92815.4,Leemouth,Divorced,1412,Business,854.034,Smile begin minute plan. Spend because challenge west cut seat. National industry detail ago. Claim let whose continue real country.,2024-02-01,2021-02-11,1465.93,Health,2025-07-27,Mobile App,2025-07-17,36,Not Renewed,2025-05-18,731.646
1412,,,92815.4,Leemouth,Divorced,1412,Business,854.034,Smile begin minute plan. Spend because challenge west cut seat. National industry detail ago. Claim let whose continue real country.,2024-02-01,2021-02-11,1465.93,Health,2025-07-27,,2025-02-14,,Not Renewed,2025-05-18,731.646
1413,23,Female,39209.9,South Reneehaven,Married,1413,Business,138.952,Open event direction role take event million. None strategy available until. International growth growth Congress goal among.,2020-01-23,2024-12-27,1035.09,Health,2025-05-20,Mobile App,2025-07-23,29,Pending,2025-05-06,
1413,23,Female,39209.9,South Reneehaven,Married,1413,Business,138.952,Open event direction role take event million. None strategy available until. International growth growth Congress goal among.,2020-01-23,2024-12-27,1035.09,Health,2025-05-20,Website,2025-03-22,26,Pending,2025-05-06,
